"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"mall-121","noun","mall","mall",,"NounPPFrame","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","0.653775355408198","dbo:address","1-gram"
"album-197","noun","album","album",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.869727189820425","dbo:album","1-gram"
"song-198","noun","song","song",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.837029015693215","dbo:album","1-gram"
"song-201","noun","song","song",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.725412796561432","dbo:album","2-gram"
"song-202","noun","song","song",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.724245454014367","dbo:album","3-gram"
"The_song-205","noun","The song","The song",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.611273622528408","dbo:album","2-gram"
"studio_album-206","noun","studio album","studio album",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.59603956067927","dbo:album","2-gram"
"song_by-207","noun","song by","song by",,"NounPPFrame","range","domain","1","dbo:album","dbo:Song","dbo:Album","0.580506252758045","dbo:album","2-gram"
"pair-391","noun","pair","pair",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.52704627669473","dbo:architect","3-gram"
"City-392","noun","City","City",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.511495754602855","dbo:architect","1-gram"
"theater-393","noun","theater","theater",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.503219608282713","dbo:architect","1-gram"
"church-394","noun","church","church",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.497851652177841","dbo:architect","1-gram"
"Theatre-395","noun","Theatre","Theatre",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.489666755552464","dbo:architect","1-gram"
"Jersey-396","noun","Jersey","Jersey",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.487950036474267","dbo:architect","1-gram"
"Church-397","noun","Church","Church",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.484572572317389","dbo:architect","1-gram"
"West-398","noun","West","West",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.479950893913834","dbo:architect","1-gram"
"theatre-399","noun","theatre","theatre",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.47108919041863","dbo:architect","1-gram"
"hotel-400","noun","hotel","hotel",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.459491227597397","dbo:architect","1-gram"
"pair_of-401","noun","pair of","pair of",,"NounPPFrame","range","domain","1","dbo:architect","dbo:ArchitecturalStructure","dbo:Architect","0.456435464587638","dbo:architect","3-gram"
"County-424","noun","County","County",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.930919778922588","dbo:areaCode","1-gram"
"elevation_of-425","noun","elevation of","elevation of",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.902880664694151","dbo:areaCode","2-gram"
"feet-426","noun","feet","feet",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.901855427704715","dbo:areaCode","1-gram"
"level-427","noun","level","level",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.901802646360312","dbo:areaCode","1-gram"
"sea_level-428","noun","sea level","sea level",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.901794990110009","dbo:areaCode","2-gram"
"estimated_elevation-431","noun","estimated elevation","estimated elevation",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.900713076785614","dbo:areaCode","4-gram"
"above_sea_level-432","noun","above sea level","above sea level",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.899635023644314","dbo:areaCode","4-gram"
"place-434","noun","place","place",,"NounPPFrame","range","domain","1","dbo:areaCode","dbo:City","xsd:string","0.895908298274031","dbo:areaCode","1-gram"
"census-designated_place-458","noun","census-designated place","census-designated place",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.929784064936937","dbo:areaTotal","2-gram"
"population-461","noun","population","population",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.892805661543492","dbo:areaTotal","2-gram"
"census-designated_place_CDP-462","noun","census-designated place CDP","census-designated place CDP",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.883680522359268","dbo:areaTotal","3-gram"
"population-463","noun","population","population",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.871538185103246","dbo:areaTotal","1-gram"
"place-464","noun","place","place",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.862791921187409","dbo:areaTotal","1-gram"
"census-465","noun","census","census",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.86235238880354","dbo:areaTotal","1-gram"
"city-466","noun","city","city",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.860125236572637","dbo:areaTotal","1-gram"
"2000_census-468","noun","2000 census","2000 census",,"NounPPFrame","range","domain","1","dbo:areaTotal","dbo:Country","dbo:Country","0.846532256117865","dbo:areaTotal","2-gram"
"guitarist-530","noun","guitarist","guitarist",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.622797139742526","dbo:associatedMusicalArtist","1-gram"
"band-532","noun","band","band",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.567017903359285","dbo:associatedMusicalArtist","1-gram"
"band-533","noun","band","band",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.542536039593262","dbo:associatedMusicalArtist","1-gram"
"American-536","noun","American","American",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.494774197947959","dbo:associatedMusicalArtist","1-gram"
"band-537","noun","band","band",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.486162299998559","dbo:associatedMusicalArtist","1-gram"
"American-538","noun","American","American",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.481016584961098","dbo:associatedMusicalArtist","2-gram"
"English-539","noun","English","English",,"NounPPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","0.472449804874706","dbo:associatedMusicalArtist","1-gram"
"play-543","noun","play","play",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.664980351762056","dbo:author","onegram"
"story-546","noun","story","story",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.570773241114529","dbo:author","onegram"
"play_by-547","noun","play by","play by",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.566870317044382","dbo:author","twogram"
"short_story-550","noun","short story","short story",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.546144671453908","dbo:author","twogram"
"story_by-551","noun","story by","story by",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.534666618244032","dbo:author","twogram"
"short_story_by-552","noun","short story by","short story by",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.517232699650668","dbo:author","threegram"
"book-554","noun","book","book",,"NounPPFrame","range","domain","1","dbo:author","dbo:Book","dbo:Person","0.501412717245344","dbo:author","onegram"
"basketball-567","noun","basketball","basketball",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.800308349580433","dbo:award","1-gram"
"player-568","noun","player","player",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.789070408552733","dbo:award","1-gram"
"basketball_player-569","noun","basketball player","basketball player",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.768131797647585","dbo:award","2-gram"
"University_of_East-572","noun","University of East","University of East",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.721687836487032","dbo:award","3-gram"
"professional_basketball-573","noun","professional basketball","professional basketball",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.718430364265591","dbo:award","2-gram"
"professional_basketball_player-574","noun","professional basketball player","professional basketball player",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.698469282664312","dbo:award","3-gram"
"American-576","noun","American","American",,"NounPPFrame","range","domain","1","dbo:award","dbo:Scientist","dbo:Award","0.641641805343787","dbo:award","1-gram"
"band-589","noun","band","band",,"NounPPFrame","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","0.462125504786167","dbo:bandMember","1-gram"
"Army-623","noun","Army","Army",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.616179523823994","dbo:battle","1-gram"
"Army-624","noun","Army","Army",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.568908916531095","dbo:battle","1-gram"
"officer-625","noun","officer","officer",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.54436007632915","dbo:battle","1-gram"
"World-626","noun","World","World",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.523941924310238","dbo:battle","1-gram"
"World_War-627","noun","World War","World War",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.520520509661915","dbo:battle","2-gram"
"World-628","noun","World","World",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.478905181925434","dbo:battle","1-gram"
"World_War-629","noun","World War","World War",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.475786979598024","dbo:battle","2-gram"
"United-630","noun","United","United",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.442605580098021","dbo:battle","1-gram"
"States-631","noun","States","States",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.440252386833192","dbo:battle","1-gram"
"United_States-633","noun","United States","United States",,"NounPPFrame","range","domain","1","dbo:battle","dbo:MilitaryPerson","dbo:MilitaryConflict","0.431096840318675","dbo:battle","2-gram"
"Japan-786","noun","Japan","Japan",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.697644297950014","dbo:birthPlace","onegram"
"Japan-789","noun","Japan","Japan",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.67226686686635","dbo:birthPlace","twogram"
"hockey-792","noun","hockey","hockey",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.982390234279402","dbo:birthPlace","1-gram"
"ice_hockey-793","noun","ice hockey","ice hockey",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.973445180799196","dbo:birthPlace","2-gram"
"player-795","noun","player","player",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.971198282492581","dbo:birthPlace","1-gram"
"squash-796","noun","squash","squash",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.970629519933192","dbo:birthPlace","1-gram"
"squash_player-797","noun","squash player","squash player",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.969774918581486","dbo:birthPlace","2-gram"
"player-798","noun","player","player",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.968868420318793","dbo:birthPlace","1-gram"
"darts-799","noun","darts","darts",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.965131245455007","dbo:birthPlace","1-gram"
"darts_player-800","noun","darts player","darts player",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.964434870500857","dbo:birthPlace","2-gram"
"wrestler-801","noun","wrestler","wrestler",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.959483601057886","dbo:birthPlace","1-gram"
"sumo-802","noun","sumo","sumo",,"NounPPFrame","range","domain","1","dbo:birthPlace","res:Surfing","dbo:Country","0.957517446137685","dbo:birthPlace","1-gram"
"politician-807","noun","politician","politician",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.564076074817766","dbo:birthYear","onegram"
"voice-814","noun","voice","voice",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.827031023037617","dbo:birthYear","1-gram"
"philosopher-817","noun","philosopher","philosopher",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.792850709496146","dbo:birthYear","1-gram"
"Japanese_voice-820","noun","Japanese voice","Japanese voice",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.686366367768977","dbo:birthYear","2-gram"
"Japanese_voice-821","noun","Japanese voice","Japanese voice",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.678664376859122","dbo:birthYear","3-gram"
"American-822","noun","American","American",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.6785996587614","dbo:birthYear","3-gram"
"American-823","noun","American","American",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.676954233193504","dbo:birthYear","1-gram"
"actress-824","noun","actress","actress",,"NounPPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","0.676582395838435","dbo:birthYear","1-gram"
"tournament-935","noun","tournament","tournament",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.747689832727956","dbo:budget","1-gram"
"tennis_tournament-936","noun","tennis tournament","tennis tournament",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.745743531868034","dbo:budget","2-gram"
"tennis-938","noun","tennis","tennis",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.740699895393297","dbo:budget","1-gram"
"courts-940","noun","courts","courts",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.733589098982349","dbo:budget","1-gram"
"part-941","noun","part","part",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.726923939759985","dbo:budget","1-gram"
"edition-942","noun","edition","edition",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.726269644419596","dbo:budget","1-gram"
"part_of-943","noun","part of","part of",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.725348548628959","dbo:budget","2-gram"
"edition_of-944","noun","edition of","edition of",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.72081958668902","dbo:budget","2-gram"
"edition_of-945","noun","edition of","edition of",,"NounPPFrame","range","domain","1","dbo:budget","dbo:Film","xsd:double","0.719348438951778","dbo:budget","3-gram"
"state-1039","noun","state","state",,"NounPPFrame","range","domain","1","dbo:capital","dbo:Country","dbo:City","0.493463526691155","dbo:capital","1-gram"
"Empire-1040","noun","Empire","Empire",,"NounPPFrame","range","domain","1","dbo:capital","dbo:Country","dbo:City","0.444329816812052","dbo:capital","1-gram"
"Empire-1041","noun","Empire","Empire",,"NounPPFrame","range","domain","1","dbo:capital","dbo:Country","dbo:City","0.43601213170223","dbo:capital","1-gram"
"Republic-1042","noun","Republic","Republic",,"NounPPFrame","range","domain","1","dbo:capital","dbo:Country","dbo:City","0.421615861380365","dbo:capital","1-gram"
"Kingdom-1044","noun","Kingdom","Kingdom",,"NounPPFrame","range","domain","1","dbo:capital","dbo:Country","dbo:City","0.408997320900457","dbo:capital","1-gram"
"capital-1046","noun","capital","capital",,"NounPPFrame","range","domain","1","dbo:capital","dbo:Country","dbo:City","0.404978095429362","dbo:capital","1-gram"
"model-1273","noun","model","model",,"NounPPFrame","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","0.54232614454664","dbo:citizenship","onegram"
"hockey-1275","noun","hockey","hockey",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.693240596237587","dbo:city","onegram"
"team-1276","noun","team","team",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.68502238170035","dbo:city","onegram"
"ice_hockey-1277","noun","ice hockey","ice hockey",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.665857113645923","dbo:city","twogram"
"hockey_team-1278","noun","hockey team","hockey team",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.665249302370327","dbo:city","twogram"
"ice_hockey_team-1279","noun","ice hockey team","ice hockey team",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.638566355433217","dbo:city","threegram"
"school-1280","noun","school","school",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.500509182385248","dbo:city","onegram"
"station-1281","noun","station","station",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.492649672369082","dbo:city","onegram"
"radio-1282","noun","radio","radio",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.487446844900053","dbo:city","onegram"
"radio_station-1283","noun","radio station","radio station",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.484656628247149","dbo:city","twogram"
"station-1286","noun","station","station",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.960659446726257","dbo:city","1-gram"
"radio-1287","noun","radio","radio",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.943738188144334","dbo:city","1-gram"
"radio_station-1288","noun","radio station","radio station",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.941647675899624","dbo:city","2-gram"
"school-1289","noun","school","school",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.83332145806694","dbo:city","1-gram"
"match-1291","noun","match","match",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.821167162526101","dbo:city","1-gram"
"airport-1292","noun","airport","airport",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.803847032434209","dbo:city","1-gram"
"Airport-1293","noun","Airport","Airport",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.800150837663101","dbo:city","1-gram"
"School-1295","noun","School","School",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.785899475120617","dbo:city","1-gram"
"University-1296","noun","University","University",,"NounPPFrame","range","domain","1","dbo:city","dbo:River","dbo:City","0.780347722802376","dbo:city","1-gram"
"Theatre-1337","noun","Theatre","Theatre",,"NounPPFrame","range","domain","1","dbo:closingDate","dbo:Company","xsd:date","0.452267016866645","dbo:closingDate","3-gram"
"Theatre-1338","noun","Theatre","Theatre",,"NounPPFrame","range","domain","1","dbo:closingDate","dbo:Company","xsd:date","0.433012701892219","dbo:closingDate","2-gram"
"LLP-1339","noun","LLP","LLP",,"NounPPFrame","range","domain","1","dbo:closingDate","dbo:Company","xsd:date","0.426561703881215","dbo:closingDate","2-gram"
"LLP-1341","noun","LLP","LLP",,"NounPPFrame","range","domain","1","dbo:closingDate","dbo:Company","xsd:date","0.405553552826906","dbo:closingDate","3-gram"
"season-1409","noun","season","season",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.92138390585581","dbo:coach","1-gram"
"season-1410","noun","season","season",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.890947194011019","dbo:coach","2-gram"
"Football-1411","noun","Football","Football",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.818992456331369","dbo:coach","1-gram"
"League-1412","noun","League","League",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.808317714094519","dbo:coach","1-gram"
"season-1413","noun","season","season",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.804529190197042","dbo:coach","3-gram"
"Football_League-1414","noun","Football League","Football League",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.787495749433551","dbo:coach","2-gram"
"record-1415","noun","record","record",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.781791126967988","dbo:coach","1-gram"
"National-1416","noun","National","National",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.744377904550329","dbo:coach","1-gram"
"National_Football-1417","noun","National Football","National Football",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.741704728325325","dbo:coach","2-gram"
"National-1418","noun","National","National",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.740111980902294","dbo:coach","2-gram"
"National_Football_League-1419","noun","National Football League","National Football League",,"NounPPFrame","range","domain","1","dbo:coach","dbo:HockeyTeam","dbo:Person","0.73947590806947","dbo:coach","3-gram"
"series-1531","noun","series","series",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.674224325937435","dbo:completionDate","1-gram"
"television-1532","noun","television","television",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.613987797801676","dbo:completionDate","1-gram"
"television_series-1534","noun","television series","television series",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.497350545147433","dbo:completionDate","2-gram"
"show-1535","noun","show","show",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.467915427598717","dbo:completionDate","1-gram"
"The_series-1537","noun","The series","The series",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.45045886726773","dbo:completionDate","2-gram"
"American-1538","noun","American","American",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.421825377711277","dbo:completionDate","2-gram"
"American-1540","noun","American","American",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.410798702781886","dbo:completionDate","1-gram"
"American-1541","noun","American","American",,"NounPPFrame","range","domain","1","dbo:completionDate","dbo:Ship","xsd:date","0.408186865880634","dbo:completionDate","3-gram"
"song-1545","noun","song","song",,"NounPPFrame","range","domain","1","dbo:composer","dbo:TelevisionShow","dbo:Person","0.424990282345498","dbo:composer","onegram"
"gold-1632","noun","gold","gold",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.960768922830523","dbo:country","onegram"
